55,activityrecognition,vehicle,56
423858,android.sensor.accelerometer,0.5988922,0.21669006,9.592529
423908,android.sensor.accelerometer,0.6155548,0.17703247,9.666153
423960,android.sensor.gyroscope,-5.0354004E-4,-0.006729126,0.00630188
424010,android.sensor.gyroscope,-0.001739502,-0.004272461,-0.0022277832
424061,android.sensor.linear_acceleration,-0.022053719,-0.062303632,-0.02868843
424114,android.sensor.magnetic_field,-21.714783,35.913086,-29.652405
424168,android.sensor.gravity,0.6343439,0.18728068,9.78432
424219,android.sensor.accelerometer,0.62657166,0.1162262,9.623505
424272,android.sensor.gyroscope,7.324219E-4,-0.00793457,2.1362305E-4
424321,android.sensor.linear_acceleration,0.031238973,-0.042215273,0.026800156
424378,android.sensor.light,47.0,0.0,0.0
424424,android.sensor.gyroscope,0.0019378662,-0.005493164,-0.0071258545
424478,android.sensor.gyroscope,-0.001739502,0.0030670166,-0.0022277832
424529,android.sensor.gyroscope,0.0068206787,0.004272461,-0.0046844482
424580,android.sensor.magnetic_field,-21.032715,35.572815,-27.981567
424632,android.sensor.gyroscope,0.0019378662,0.009155273,0.0026550293
424685,android.sensor.gyroscope,-5.0354004E-4,0.005508423,0.0026550293
424736,android.sensor.gyroscope,7.324219E-4,0.018951416,-0.0010223389
424789,android.sensor.linear_acceleration,-0.005831659,0.03664969,-0.012161255
424841,android.sensor.gyroscope,0.009262085,-0.0030517578,2.1362305E-4
424892,android.sensor.gyroscope,-5.0354004E-4,0.014053345,-0.0022277832
424943,android.sensor.magnetic_field,-19.837952,34.03778,-30.48706
424997,android.sensor.accelerometer,0.5710602,0.21577454,9.617706
425048,android.sensor.gyroscope_uncalibrated,0.027420044,0.0029144287,-0.019012451,0.02792359,0.013290405,-0.020431519
425099,android.sensor.gravity,0.6064167,0.20430884,9.78575
425152,android.sensor.rotation_vector,-3.9914597E-4,-0.03271457,-0.33063906,0.94319004,0.17453292
425208,android.sensor.accelerometer,0.6218872,0.20347595,9.65036
425255,android.sensor.geomagnetic_rotation_vector,0.0020775597,-0.032965157,-0.25319344,0.96685165,0.17453292
425308,android.sensor.accelerometer,0.58862305,0.23217773,9.624527
425358,android.sensor.accelerometer,0.55966187,0.17919922,9.619415
425410,android.sensor.gyroscope,-0.004180908,0.004272461,0.0014190674
425462,android.sensor.gravity,0.60795254,0.20547889,9.78563
425513,android.sensor.accelerometer,0.6434021,0.16333008,9.668289
425563,android.sensor.accelerometer,0.61428833,0.22528076,9.636108
425616,android.sensor.rotation_vector,-2.990618E-4,-0.032948107,-0.33042258,0.9432578,0.17453292
425668,android.sensor.accelerometer,0.6268616,0.23789978,9.652786
425720,android.sensor.rotation_vector,-3.9761516E-4,-0.033125166,-0.33030236,0.94329363,0.17453292
425771,android.sensor.rotation_vector,-3.5204794E-4,-0.033235803,-0.33020023,0.9433255,0.17453292
425821,android.sensor.rotation_vector,-3.5393846E-4,-0.03325737,-0.33018303,0.9433308,0.17453292
425875,android.sensor.gravity,0.61963534,0.20789984,9.784846
425927,android.sensor.magnetic_field_uncalibrated,-85.424805,-50.98114,-92.68036,-61.833984,-88.77106,-60.523987
425979,android.sensor.rotation_vector,-4.5938705E-4,-0.034026586,-0.3295785,0.9435147,0.17453292
426031,android.sensor.gyroscope,-0.001739502,0.0030670166,-0.0034484863
426081,android.sensor.gyroscope_uncalibrated,0.027420044,0.016357422,-0.022659302,0.02792359,0.013290405,-0.020431519
426135,android.sensor.gyroscope,0.0031738281,6.2561035E-4,-0.008331299
426185,android.sensor.linear_acceleration,-0.011467278,-0.0036250204,-0.03276062
426239,android.sensor.gyroscope_uncalibrated,0.032302856,0.017562866,-0.026321411,0.02792359,0.013290405,-0.020431519
426289,android.sensor.linear_acceleration,-0.033892095,-0.029418722,0.008065224
426340,android.sensor.accelerometer,0.63235474,0.22080994,9.669449
426391,android.sensor.gravity,0.6054748,0.2134084,9.785614
426442,android.sensor.gyroscope,0.0019378662,0.0018310547,-0.0034484863
426492,android.sensor.gyroscope,0.0019378662,6.2561035E-4,-0.0058898926
426544,android.sensor.gravity,0.5915845,0.21539268,9.78642
426595,android.sensor.gravity,0.60158706,0.21617332,9.785793
426646,android.sensor.gyroscope,-0.0053863525,-0.006729126,0.0050964355
426698,android.sensor.rotation_vector,2.5017626E-4,-0.03320045,-0.33007774,0.9433697,0.17453292
426748,android.sensor.game_rotation_vector,0.030886512,-0.012750669,0.74087363,0.6708127
426800,android.sensor.gyroscope,-5.0354004E-4,-0.005493164,2.1362305E-4
426850,android.sensor.gyroscope,7.324219E-4,-0.005493164,0.0026550293
426900,android.sensor.magnetic_field_uncalibrated,-84.23157,-49.44763,-92.51404,-61.833984,-88.77106,-60.523987
426951,android.sensor.gyroscope,0.0043792725,6.2561035E-4,0.0014190674
427002,android.sensor.geomagnetic_rotation_vector,0.0035199258,-0.03308558,-0.2529173,0.9669156,0.17453292
427053,android.sensor.gravity,0.6223752,0.22557023,9.784282
427104,android.sensor.gravity,0.6186168,0.22682989,9.78449
427157,android.sensor.geomagnetic_rotation_vector,0.0036498387,-0.033358466,-0.25272143,0.966957,0.17453292
427207,android.sensor.orientation,38.55539,-1.3360455,3.621486
427258,android.sensor.gyroscope,7.324219E-4,0.014053345,2.1362305E-4
427309,android.sensor.gyroscope,0.0043792725,0.004272461,-0.008331299
427360,android.sensor.gyroscope_uncalibrated,0.027420044,0.012680054,-0.019012451,0.02792359,0.013290405,-0.020431519
427411,android.sensor.accelerometer,0.615036,0.24952698,9.667999
427462,android.sensor.accelerometer,0.5697937,0.243927,9.59433
427513,android.sensor.light,27.0,0.0,0.0
427566,android.sensor.gyroscope,0.0031738281,0.005508423,2.1362305E-4
427615,android.sensor.rotation_vector,9.2407846E-4,-0.032960955,-0.33010438,0.9433683,0.17453292
427666,android.sensor.gyroscope,-0.0029449463,-0.004272461,-0.0010223389
427721,android.sensor.gyroscope,-0.0029449463,0.0018310547,-0.0046844482
427772,android.sensor.gyroscope,-0.0053863525,-0.012817383,2.1362305E-4
427820,android.sensor.accelerometer,0.58802795,0.2605133,9.577057
427870,android.sensor.linear_acceleration,-0.015563428,0.08072497,-0.015449524
427921,android.sensor.rotation_vector,0.0011348972,-0.03362228,-0.3295106,0.9435523,0.17453292
427971,android.sensor.orientation,38.530396,-1.3970946,3.6133692
428023,android.sensor.magnetic_field,-22.737122,39.665222,-33.659363
428073,android.sensor.magnetic_field,-23.248291,39.834595,-35.162354
428124,android.sensor.gyroscope_uncalibrated,0.018859863,-0.0019683838,-0.015335083,0.02792359,0.013290405,-0.020431519
428176,android.sensor.gravity,0.6215126,0.2376452,9.78405
428226,android.sensor.gyroscope,-0.007827759,0.0018310547,0.0026550293
428277,android.sensor.game_rotation_vector,0.031654686,-0.012346297,0.7408677,0.6707911
428328,android.sensor.magnetic_field,-22.90802,40.85846,-37.165833
428380,android.sensor.rotation_vector,5.3998653E-4,-0.03402997,-0.32932544,0.9436029,0.17453292
428430,android.sensor.magnetic_field,-22.737122,41.36963,-37.33368
428482,android.sensor.gyroscope,0.0019378662,0.004272461,-0.0010223389
428532,android.sensor.gyroscope,-0.0029449463,-6.1035156E-4,2.1362305E-4
428583,android.sensor.gravity,0.6247164,0.22294725,9.784192
428636,android.sensor.gyroscope,7.324219E-4,-0.010375977,0.007537842
428690,android.sensor.light,32.0,0.0,0.0
428737,android.sensor.rotation_vector,-7.227652E-5,-0.03357812,-0.3298493,0.94343626,0.17453292
428793,android.sensor.gyroscope,-5.0354004E-4,6.2561035E-4,-0.0022277832
428839,android.sensor.gravity,0.62105495,0.20789494,9.784757
428890,android.sensor.game_rotation_vector,0.030605417,-0.0133739645,0.7409781,0.67069805
428944,android.sensor.gyroscope,-0.009063721,0.009155273,-0.0022277832
428995,android.sensor.gyroscope,7.324219E-4,0.006713867,-0.0010223389
429042,android.sensor.rotation_vector,-1.3127223E-4,-0.033160307,-0.33020654,0.94332606,0.17453292
429095,android.sensor.gyroscope,-0.0029449463,-0.0030517578,-0.0010223389
429143,android.sensor.gyroscope_uncalibrated,0.024978638,0.011474609,-0.022659302,0.02792359,0.013290405,-0.020431519
429193,android.sensor.accelerometer,0.6048889,0.25613403,9.641968
429248,android.sensor.gravity,0.61865234,0.2138643,9.78478
429301,android.sensor.accelerometer,0.6130371,0.28457642,9.628769
429351,android.sensor.magnetic_field,-23.41919,43.07556,-37.667847
429402,android.sensor.game_rotation_vector,0.031120697,-0.013093053,0.74094653,0.6707148
429453,android.sensor.gyroscope,-0.0029449463,0.005508423,-0.0058898926
429508,android.sensor.accelerometer,0.5498047,0.27017212,9.593323
429555,android.sensor.accelerometer,0.53012085,0.18344116,9.599197
429606,android.sensor.gyroscope,0.0043792725,-6.1035156E-4,-0.0046844482
429657,android.sensor.gravity,0.6154191,0.22502936,9.784734
429708,android.sensor.geomagnetic_rotation_vector,0.0052293455,-0.032907866,-0.2237552,0.9740756,0.17453292
429761,android.sensor.gyroscope,-0.0066223145,-0.010375977,0.0014190674
429811,android.sensor.gyroscope,-0.007827759,0.009155273,0.0026550293
429872,android.sensor.accelerometer,0.60076904,0.31452942,9.639481
429913,android.sensor.accelerometer,0.60350037,0.13523865,9.657135
429964,android.sensor.gravity,0.6120027,0.22050072,9.78505
430017,android.sensor.gyroscope,-0.0053863525,-0.0018157959,-0.0010223389
430067,android.sensor.gyroscope,-0.007827759,0.0018310547,0.0038604736
430116,android.sensor.rotation_vector,-2.3733955E-4,-0.03299781,-0.33036634,0.94327575,0.17453292
430167,android.sensor.rotation_vector,-4.940717E-4,-0.03295022,-0.33047,0.943241,0.17453292
430218,android.sensor.gyroscope,-0.009063721,-0.016494751,-0.0010223389
430270,android.sensor.gravity,0.620798,0.19524291,9.785033
430322,android.sensor.accelerometer,0.6351471,0.14666748,9.639786
430372,android.sensor.accelerometer,0.60092163,0.26687622,9.6324005
430422,android.sensor.linear_acceleration,0.001921773,-0.026298359,0.022667885
430474,android.sensor.rotation_vector,-0.0015996589,-0.033115853,-0.3306132,0.94318384,0.17453292
430525,android.sensor.gyroscope,0.0031738281,-0.0018157959,0.0050964355
430575,android.sensor.orientation,38.69568,-1.0500703,3.6285884
430628,android.sensor.gyroscope,-0.0066223145,-6.1035156E-4,0.00630188
430678,android.sensor.gravity,0.6206994,0.17638308,9.785398
430729,android.sensor.gyroscope_uncalibrated,0.020095825,0.0029144287,-0.015335083,0.02792359,0.013290405,-0.020431519
430780,android.sensor.gravity,0.6235445,0.17370616,9.785265
430830,android.sensor.gravity,0.6219608,0.17029062,9.785425
430881,android.sensor.magnetic_field,-25.465393,46.82617,-39.671326
430933,android.sensor.gyroscope,-5.0354004E-4,-0.010375977,0.0050964355
430984,android.sensor.gyroscope,-0.010269165,0.007949829,0.0026550293
431035,android.sensor.geomagnetic_rotation_vector,0.00299667,-0.03276475,-0.21683547,0.9756536,0.17453292
431088,android.sensor.gyroscope,-0.007827759,6.2561035E-4,0.0050964355
431137,android.sensor.gravity,0.62678355,0.1570138,9.78534
431188,android.sensor.geomagnetic_rotation_vector,0.002251585,-0.032556657,-0.21747063,0.97552115,0.17453292
431239,android.sensor.gravity,0.62938505,0.14681418,9.785332
431291,android.sensor.gyroscope,-0.009063721,0.0030670166,-0.0022277832
431341,android.sensor.orientation,38.765625,-0.84427845,3.678114
-431393,sound,87.5715915223155
431447,android.sensor.magnetic_field,-23.930359,45.632935,-39.837646
431501,android.sensor.accelerometer,0.6180725,0.12471008,9.650192
431552,android.sensor.accelerometer,0.65992737,0.095703125,9.592285
431608,android.sensor.orientation,38.834778,-0.7220079,3.669864
431657,android.sensor.linear_acceleration,-0.0048868656,-0.09251247,0.017599106
431714,android.sensor.gyroscope,-0.0053863525,-0.005493164,-0.0058898926
431764,android.sensor.accelerometer,0.6267853,0.20213318,9.664017
431811,android.sensor.orientation,38.802795,-0.7233998,3.7129893
431863,android.sensor.game_rotation_vector,0.028174989,-0.017336367,0.74144083,0.6702023
431917,android.sensor.light,37.0,0.0,0.0
431966,android.sensor.rotation_vector,-0.0051599713,-0.032145806,-0.3323166,0.9426058,0.17453292
432017,android.sensor.gravity,0.628287,0.108685076,9.7859
432070,android.sensor.rotation_vector,-0.0053221798,-0.032158084,-0.33234805,0.9425934,0.17453292
432120,android.sensor.magnetic_field_uncalibrated,-86.78894,-43.138123,-102.03247,-61.833984,-88.77106,-60.523987
432171,android.sensor.magnetic_field,-24.441528,46.82617,-42.008972
432222,android.sensor.rotation_vector,-0.0051298197,-0.032351512,-0.33213943,0.94266135,0.17453292
432273,android.sensor.gyroscope,-5.0354004E-4,0.006713867,-0.0010223389
432329,android.sensor.gyroscope,-0.009063721,-0.0018157959,0.0038604736
432377,android.sensor.gravity,0.6239357,0.11368336,9.786121
432429,android.sensor.geomagnetic_rotation_vector,-2.088123E-4,-0.03206489,-0.21090093,0.97698134,0.17453292
432479,android.sensor.magnetic_field,-23.248291,46.655273,-39.837646
432530,android.sensor.gyroscope_uncalibrated,0.026184082,0.004119873,-0.020217896,0.02792359,0.013290405,-0.020431519
432583,android.sensor.accelerometer,0.6859741,0.002380371,9.6167755
432636,activityrecognition,still,54
432686,android.sensor.gyroscope,-0.0066223145,-6.1035156E-4,-0.0010223389
432741,android.sensor.gravity,0.63729376,0.08814334,9.785523
432792,android.sensor.gyroscope,-0.009063721,-0.014053345,0.0050964355
432842,android.sensor.gyroscope,-0.009063721,0.0030670166,0.0026550293
432892,android.sensor.magnetic_field,-23.590088,47.33734,-40.171814
432943,android.sensor.game_rotation_vector,0.027500207,-0.019601949,0.74162894,0.66995966
432994,android.sensor.gyroscope,-0.0053863525,-0.006729126,2.1362305E-4
433045,android.sensor.gyroscope,-0.015151978,-0.005493164,0.0050964355
433096,android.sensor.gyroscope,-0.009063721,-0.004272461,0.0026550293
433147,android.sensor.accelerometer,0.6948242,0.022109985,9.580048
433197,android.sensor.accelerometer,0.68385315,0.045455933,9.598831
433249,android.sensor.rotation_vector,-0.009521703,-0.033740673,-0.33211648,0.9425866,0.17453292
433300,android.sensor.gyroscope,-0.010269165,-0.005493164,0.0014190674
433351,android.sensor.gyroscope,-0.012710571,0.0018310547,-0.0010223389
433401,android.sensor.geomagnetic_rotation_vector,-0.005113776,-0.036737405,-0.20320949,0.9784325,0.17453292
433453,android.sensor.gravity,0.71421164,0.02594888,9.780573
433503,android.sensor.gravity,0.7233905,0.022170767,9.779908
433554,android.sensor.geomagnetic_rotation_vector,-0.0055900025,-0.03804322,-0.2021471,0.9786,0.17453292
433607,android.sensor.accelerometer,0.8538208,0.0632782,9.619156
433659,android.sensor.rotation_vector,-0.011737419,-0.036295358,-0.33055055,0.94301707,0.17453292
433711,android.sensor.game_rotation_vector,0.029379647,-0.02511101,0.7415305,0.66980505
433764,android.sensor.game_rotation_vector,0.029546473,-0.025578307,0.741527,0.6697839
433814,android.sensor.magnetic_field_uncalibrated,-87.98218,-39.55841,-100.86365,-61.833984,-88.77106,-60.523987
433869,android.sensor.orientation,38.507996,-0.08794237,4.5563226
433922,android.sensor.gyroscope,-0.0053863525,0.0018310547,-0.0022277832
433974,android.sensor.gyroscope,-0.011505127,-0.004272461,0.0026550293
434027,android.sensor.accelerometer,0.9194031,0.066101074,9.661514
434077,android.sensor.linear_acceleration,0.08808619,-0.033414163,0.025325775
434130,android.sensor.accelerometer,0.8761749,0.10220337,9.62558
434180,android.sensor.accelerometer,0.9245453,-0.015136719,9.625458
434231,android.sensor.rotation_vector,-0.013801062,-0.04027059,-0.3277195,0.9438155,0.17453292
434283,android.sensor.gyroscope,-0.0053863525,0.005508423,0.00630188
434336,android.sensor.gyroscope,-0.0029449463,0.004272461,-0.0046844482
434390,android.sensor.orientation,38.25064,0.021556303,4.9689684
434441,android.sensor.accelerometer,0.9290924,0.004257202,9.590317
434492,android.sensor.geomagnetic_rotation_vector,-0.008584294,-0.045517154,-0.19681379,0.9793461,0.17453292
434545,android.sensor.gyroscope,-0.010269165,0.005508423,-0.0022277832
434594,android.sensor.gyroscope,-0.004180908,-0.005493164,-0.0010223389
434645,android.sensor.gyroscope,-0.0029449463,0.0018310547,-0.0022277832
434696,android.sensor.geomagnetic_rotation_vector,-0.009562878,-0.046516217,-0.2001782,0.97860795,0.17453292
434747,android.sensor.gyroscope,-0.0029449463,-6.1035156E-4,-0.0071258545
434798,android.sensor.gyroscope_uncalibrated,0.024978638,0.018798828,-0.019012451,0.02792359,0.013290405,-0.020431519
434851,android.sensor.accelerometer,0.9129791,-0.0019836426,9.518372
434900,android.sensor.linear_acceleration,-0.0015643239,0.046533495,-0.058236122
434951,android.sensor.rotation_vector,-0.017117793,-0.044203557,-0.32519022,0.9444598,0.17453292
435005,android.sensor.linear_acceleration,0.106316924,0.018323373,0.038869858
435055,android.sensor.accelerometer,0.94252014,-0.053237915,9.565002
435108,android.sensor.magnetic_field,-21.543884,47.67914,-39.505005
435159,android.sensor.rotation_vector,-0.018024556,-0.045295995,-0.32447448,0.94463736,0.17453292
435210,android.sensor.gravity,0.9582637,-0.049244855,9.759595
435261,android.sensor.rotation_vector,-0.018477054,-0.045497376,-0.324413,0.94464004,0.17453292
435314,android.sensor.geomagnetic_rotation_vector,-0.011581009,-0.04868683,-0.18570383,0.9813305,0.17453292
435363,android.sensor.rotation_vector,-0.018797357,-0.045734677,-0.32428744,0.9446654,0.17453292
435415,android.sensor.gyroscope,-0.009063721,0.007949829,-0.0058898926
435467,android.sensor.gyroscope,-0.0053863525,-6.1035156E-4,-0.0022277832
435519,android.sensor.gravity,0.9667567,-0.06417614,9.75867
435571,android.sensor.gyroscope,-0.007827759,-0.0030517578,-0.009567261
