63,activityrecognition,unknown,35
519180,android.sensor.geomagnetic_rotation_vector,-0.7125826,-0.1181958,-0.6777743,0.13739625,0.17453292
519232,android.sensor.gyroscope_uncalibrated,0.25343323,0.80314636,-0.14115906,0.025833135,0.014816284,-0.01966858
519288,android.sensor.gyroscope_uncalibrated,-0.13261414,0.69563293,-0.3671875,0.025833135,0.014816284,-0.01966858
519340,android.sensor.gyroscope,-0.5628357,-0.17927551,-0.5148926
519389,android.sensor.gyroscope,-0.35391235,-1.4755096,-0.5246582
519445,android.sensor.accelerometer,8.522049,-5.647644,-2.1031952
519496,android.sensor.gyroscope_uncalibrated,-2.2022095,-2.027588,0.1764679,0.025833135,0.014816284,-0.01966858
519551,android.sensor.rotation_vector,-0.7710621,-0.05209326,-0.6305895,0.07145989,0.17453292
519608,android.sensor.gyroscope_uncalibrated,-0.50523376,-0.81318665,0.031082153,0.025833135,0.014816284,-0.01966858
519660,android.sensor.accelerometer,7.9514008,2.035492,-3.32872
519715,android.sensor.gyroscope_uncalibrated,0.051864624,0.46105957,0.22776794,0.025833135,0.014816284,-0.01966858
519766,android.sensor.orientation,7.722107,166.67754,77.793976
519819,android.sensor.magnetic_field_uncalibrated,-95.484924,-108.44269,-58.1131,-61.37207,-85.354614,-64.57977
519873,android.sensor.gyroscope,0.910553,0.5354309,-0.10316467
519922,android.sensor.game_rotation_vector,0.3267759,-0.6764806,0.29716906,0.5893065
519974,android.sensor.gyroscope,1.0913696,-0.029006958,0.24743652
520024,android.sensor.gyroscope,0.46217346,-0.22201538,0.1741333
520092,android.sensor.rotation_vector,-0.75408685,-0.07163492,-0.64474696,0.102580644,0.17453292
520144,android.sensor.game_rotation_vector,0.36177492,-0.6581195,0.36289442,0.5516388
520201,android.sensor.gyroscope,1.220871,0.58551025,0.33052063
520251,android.sensor.gravity,9.731422,-1.0930247,-0.5244969
520316,android.sensor.gyroscope_uncalibrated,1.3529968,0.8666687,0.18746948,0.025833135,0.014816284,-0.01966858
520364,android.sensor.gyroscope_uncalibrated,0.77879333,0.8776703,0.04208374,0.025833135,0.014816284,-0.01966858
520418,android.sensor.gyroscope,0.27648926,0.5195465,-0.07019043
520469,android.sensor.accelerometer,12.868576,2.1168213,0.04434204
520521,android.sensor.linear_acceleration,0.34222317,-0.16795653,1.2475204
520573,android.sensor.magnetic_field,-35.476685,-20.7016,14.147949
520623,android.sensor.magnetic_field,-35.134888,-21.04187,17.15393
520675,android.sensor.gyroscope,-3.249405,-0.92329407,0.11305237
520726,android.sensor.magnetic_field_uncalibrated,-97.01843,-109.97772,-50.263977,-61.37207,-85.354614,-64.57977
520781,android.sensor.gyroscope_uncalibrated,0.57354736,-0.14489746,0.19111633,0.025833135,0.014816284,-0.01966858
520833,android.sensor.geomagnetic_rotation_vector,-0.6732298,-0.17865546,-0.6864519,0.2088723,0.17453292
520892,android.sensor.accelerometer,12.756287,3.1797485,-8.5894165
520946,android.sensor.gravity,9.593464,-0.7076551,-1.9065851
520999,android.sensor.geomagnetic_rotation_vector,-0.7038994,-0.20467182,-0.66740876,0.1311513,0.17453292
521051,android.sensor.linear_acceleration,4.858712,-3.7921896,-5.979052
521108,android.sensor.gyroscope,1.029068,-0.5970917,0.23278809
521157,android.sensor.linear_acceleration,-0.3682518,-0.5517179,3.0117083
521210,android.sensor.gyroscope,0.75416565,-0.0460968,0.2217865
521261,android.sensor.magnetic_field,-37.69226,-20.5307,12.979126
521315,android.sensor.orientation,22.049103,133.7975,81.54904
521371,android.sensor.gyroscope,1.9221497,0.95692444,0.37329102
521422,android.sensor.linear_acceleration,0.9521017,2.269241,-2.4793477
521475,android.sensor.gyroscope,0.72483826,1.1230774,0.071517944
521532,android.sensor.geomagnetic_rotation_vector,-0.6869047,-0.20599696,-0.6714325,0.18683015,0.17453292
521597,android.sensor.accelerometer,13.026794,1.1721191,0.21800232
521647,android.sensor.magnetic_field,-36.84082,-18.313599,14.482117
521697,android.sensor.accelerometer,8.379272,-7.362213,-1.8363495
521748,android.sensor.gravity,9.698592,-0.80246663,-1.209854
521798,android.sensor.gyroscope,-4.7105865,0.33750916,-0.11050415
521852,android.sensor.orientation,349.19147,173.00262,77.32465
521902,android.sensor.game_rotation_vector,0.3938032,-0.68214583,0.31808734,0.52765185
521951,android.sensor.game_rotation_vector,0.39641276,-0.67581046,0.33411762,0.5239299
522010,android.sensor.gyroscope,0.86657715,0.16645813,0.42459106
522066,android.sensor.gyroscope,-0.8255005,0.71258545,-0.25343323
522117,android.sensor.accelerometer,10.909195,1.1057129,4.895584
522170,android.sensor.linear_acceleration,5.4911385,-3.0228305,-4.561135
522223,android.sensor.accelerometer,9.18219,-2.3457642,0.16784668
522276,android.sensor.gyroscope_uncalibrated,0.15570068,-0.53219604,0.17158508,0.025833135,0.014816284,-0.01966858
522328,android.sensor.gyroscope_uncalibrated,0.05430603,-0.25120544,0.07017517,0.025833135,0.014816284,-0.01966858
522384,android.sensor.gravity,9.7056675,-0.6380716,-1.2503089
522437,android.sensor.gyroscope,0.38642883,0.35461426,0.27676392
522490,android.sensor.game_rotation_vector,0.3945323,-0.61923605,0.41573548,0.5367075
522542,android.sensor.gyroscope,1.543396,0.86161804,0.36717224
522592,android.sensor.gyroscope,0.5953522,1.1389618,0.14726257
522643,android.sensor.gyroscope,0.3363495,0.8897095,0.02998352
522695,android.sensor.geomagnetic_rotation_vector,-0.7077436,-0.15342896,-0.6768402,0.13208288,0.17453292
522749,android.sensor.gyroscope,-0.6679077,-0.40405273,-0.41349792
522798,android.sensor.geomagnetic_rotation_vector,-0.71104145,-0.13770871,-0.6778435,0.12642996,0.17453292
522850,android.sensor.gyroscope,-2.191391,-1.5170441,-0.2619934
522901,android.sensor.gravity,9.689462,-0.76863694,-1.3015069
522951,android.sensor.gravity,9.574786,-0.55681306,-2.0454364
523013,android.sensor.magnetic_field_uncalibrated,-95.484924,-108.784485,-54.43878,-61.37207,-85.354614,-64.57977
523065,android.sensor.gravity,9.5064945,-0.23972729,-2.3957195
523120,android.sensor.accelerometer,12.674362,2.9428406,-8.727524
523169,android.sensor.linear_acceleration,3.4179506,5.821697,-0.2912333
523222,android.sensor.gyroscope,-0.4186554,1.0351105,-0.23390198
523276,android.sensor.accelerometer,14.979111,-2.8815002,-6.3805695
523325,android.sensor.gravity,9.727145,-0.3325775,-1.2010131
523382,android.sensor.geomagnetic_rotation_vector,-0.72744226,-0.09466373,-0.67221427,0.099972375,0.17453292
523434,android.sensor.gyroscope,0.6271057,-0.24401855,0.11671448
523485,android.sensor.gyroscope_uncalibrated,0.0017700195,0.23136902,0.06651306,0.025833135,0.014816284,-0.01966858
523536,android.sensor.game_rotation_vector,0.3740038,-0.6483723,0.37521464,0.5467619
523588,android.sensor.rotation_vector,-0.7392356,-0.09008492,-0.6535931,0.13502404,0.17453292
523641,android.sensor.linear_acceleration,0.4247856,1.748913,-0.8374139
523694,android.sensor.rotation_vector,-0.6914243,-0.13834456,-0.6709518,0.2293837,0.17453292
523747,android.sensor.gyroscope,0.49761963,1.1804962,0.087402344
523801,android.sensor.gyroscope,0.92155457,0.87506104,-0.07751465
523851,android.sensor.rotation_vector,-0.632524,-0.16497885,-0.70512843,0.27475303,0.17453292
523902,android.sensor.gravity,9.688219,-0.9129026,1.2146628
523955,android.sensor.gravity,9.780123,-0.69844264,-0.17822406
524007,android.sensor.rotation_vector,-0.7219514,-0.18359314,-0.6347657,0.20531014,0.17453292
524060,android.sensor.game_rotation_vector,0.43424162,-0.6407227,0.37604702,0.5094088
524111,android.sensor.rotation_vector,-0.7731489,-0.1155585,-0.6158392,0.09812828,0.17453292
524164,android.sensor.gravity,9.493867,-0.035675377,-2.456747
524213,android.sensor.rotation_vector,-0.77796197,-0.12398538,-0.60643184,0.10790349,0.17453292
524267,android.sensor.geomagnetic_rotation_vector,-0.7046645,-0.20329797,-0.64879924,0.20292222,0.17453292
524323,android.sensor.gyroscope_uncalibrated,-1.3885345,0.4024048,-0.26457214,0.025833135,0.014816284,-0.01966858
524377,android.sensor.accelerometer,10.591583,2.4976807,5.677887
524430,android.sensor.gyroscope,1.9795685,1.0876465,0.05319214
524480,android.sensor.orientation,337.67694,179.23557,82.044426
524535,android.sensor.gyroscope,0.6686554,-0.21469116,0.21566772
524588,android.sensor.magnetic_field_uncalibrated,-95.314026,-108.61359,-44.92035,-61.37207,-85.354614,-64.57977
524641,android.sensor.geomagnetic_rotation_vector,-0.68535995,-0.22486831,-0.6578742,0.21660455,0.17453292
524693,android.sensor.gyroscope,0.46096802,0.3533783,0.34396362
524747,android.sensor.accelerometer,8.873596,1.0447998,-0.37565613
524797,android.sensor.gravity,9.768815,-0.7820318,-0.35926923
524848,android.sensor.gyroscope_uncalibrated,0.9351654,1.3565826,0.13981628,0.025833135,0.014816284,-0.01966858
524901,android.sensor.gravity,9.71395,-0.92256814,0.979
524951,android.sensor.game_rotation_vector,0.41156217,-0.5021153,0.5324547,0.5431286
525004,android.sensor.accelerometer,12.109528,0.9382324,0.5593567
525070,android.sensor.accelerometer,9.018585,-3.9063263,-1.1374664
525122,android.sensor.gyroscope,-1.1639099,-1.7919464,0.056854248
525178,android.sensor.rotation_vector,-0.73710227,-0.2064816,-0.6072984,0.21268345,0.17453292
525230,android.sensor.gyroscope,-2.243927,-0.94773865,-0.16668701
525283,android.sensor.accelerometer,7.005432,1.7758484,-0.13536072
525335,android.sensor.gyroscope_uncalibrated,0.437912,0.33522034,0.18867493,0.025833135,0.014816284,-0.01966858
525395,android.sensor.gyroscope,0.9728546,0.70402527,0.23155212
525444,android.sensor.geomagnetic_rotation_vector,-0.73005265,-0.25420702,-0.61133254,0.16933542,0.17453292
525496,android.sensor.rotation_vector,-0.7582398,-0.14588052,-0.62237567,0.12821771,0.17453292
525547,android.sensor.geomagnetic_rotation_vector,-0.6969652,-0.27446586,-0.6326666,0.19657302,0.17453292
525599,android.sensor.gyroscope,0.5171509,-0.0045776367,-0.12882996
525651,android.sensor.gravity,9.688544,-0.046755597,-1.5166768
525702,android.sensor.accelerometer,8.212326,-0.5636749,1.726593
525755,android.sensor.gyroscope,3.5095215E-4,0.34605408,0.17048645
-525808,sound,89.76819377806396
525861,android.sensor.orientation,351.65555,157.43399,83.35167
525913,android.sensor.rotation_vector,-0.6943503,-0.19615078,-0.65123886,0.23513913,0.17453292
525965,android.sensor.magnetic_field_uncalibrated,-96.16699,-101.28174,-49.76349,-61.37207,-85.354614,-64.57977
526020,android.sensor.orientation,99.02167,39.150894,82.29783
526073,android.sensor.gyroscope_uncalibrated,0.18991089,0.5233612,-0.020217896,0.025833135,0.014816284,-0.01966858
526131,android.sensor.gyroscope_uncalibrated,-0.13995361,0.30467224,-0.29022217,0.025833135,0.014816284,-0.01966858
526185,android.sensor.geomagnetic_rotation_vector,-0.66208404,-0.28114632,-0.65557855,0.22982216,0.17453292
526237,android.sensor.gyroscope,-0.6789093,-2.2635345,-0.06651306
526287,android.sensor.accelerometer,9.166824,-3.526703,-6.915039
526338,android.sensor.gravity,9.598115,-0.49466634,-1.9498411
526394,android.sensor.accelerometer,6.1909637,0.9622803,4.5820923
526442,android.sensor.accelerometer,6.466461,2.1655579,0.72787476
526496,android.sensor.gyroscope,0.3754425,0.53419495,0.2401123
526547,android.sensor.gyroscope,0.4927063,0.56230164,0.26211548
526601,android.sensor.rotation_vector,-0.7733216,-0.1300775,-0.6099924,0.11385426,0.17453292
526654,android.sensor.geomagnetic_rotation_vector,-0.7226067,-0.21092314,-0.6461828,0.12569328,0.17453292
526709,android.sensor.rotation_vector,-0.7535442,-0.11718173,-0.64033836,0.091686174,0.17453292
526761,android.sensor.gyroscope,1.6350403,-0.008255005,0.35250854
526815,android.sensor.gyroscope,0.5782471,0.044296265,0.2865448
526865,android.sensor.gyroscope_uncalibrated,0.24978638,0.25701904,0.16546631,0.025833135,0.014816284,-0.01966858
526918,android.sensor.linear_acceleration,-2.5633783,0.3201921,2.231063
526969,android.sensor.geomagnetic_rotation_vector,-0.67629373,-0.17929472,-0.68738776,0.19488014,0.17453292
527021,android.sensor.gravity,9.729413,-0.8840669,-0.8528436
527073,android.sensor.linear_acceleration,0.39058495,2.289605,-1.7195927
527126,android.sensor.gyroscope_uncalibrated,0.9278259,1.1831055,0.12271118,0.025833135,0.014816284,-0.01966858
527178,android.sensor.geomagnetic_rotation_vector,-0.6963001,-0.1761931,-0.6745247,0.17070039,0.17453292
527229,android.sensor.gyroscope_uncalibrated,0.23510742,0.7176056,-0.08985901,0.025833135,0.014816284,-0.01966858
527281,android.sensor.gyroscope_uncalibrated,-0.6005249,0.30833435,-0.49302673,0.025833135,0.014816284,-0.01966858
527333,android.sensor.linear_acceleration,-0.6066046,-0.72689235,-0.17164445
527396,android.sensor.gyroscope_uncalibrated,-0.74713135,-1.392273,-0.3684082,0.025833135,0.014816284,-0.01966858
527450,android.sensor.game_rotation_vector,0.4321377,-0.58805025,0.44174626,0.5218373
527503,android.sensor.gyroscope,-3.2481842,-0.88786316,-0.13493347
527555,android.sensor.accelerometer,6.3230286,0.3038025,3.8649445
527608,android.sensor.gyroscope_uncalibrated,1.0866699,0.15438843,0.34384155,0.025833135,0.014816284,-0.01966858
527661,android.sensor.geomagnetic_rotation_vector,-0.6840222,-0.1443507,-0.6945753,0.16982812,0.17453292
527715,android.sensor.linear_acceleration,3.322525,3.3944328,-3.9244633
527769,android.sensor.rotation_vector,-0.74973524,-0.10690161,-0.6369831,0.14395003,0.17453292
527820,android.sensor.gyroscope_uncalibrated,0.28155518,0.56611633,-0.19615173,0.025833135,0.014816284,-0.01966858
527875,android.sensor.rotation_vector,-0.7203455,-0.10077009,-0.67284083,0.13502954,0.17453292
527923,android.sensor.gravity,9.764026,-0.63512874,-0.6563529
527978,android.sensor.magnetic_field,-34.45282,-25.134277,7.801819
528031,android.sensor.magnetic_field_uncalibrated,-95.825195,-110.83069,-56.443787,-61.37207,-85.354614,-64.57977
528083,android.sensor.gyroscope,-0.066833496,0.32040405,0.12893677
528137,android.sensor.gyroscope_uncalibrated,1.2149353,0.39875793,0.36950684,0.025833135,0.014816284,-0.01966858
528190,android.sensor.accelerometer,8.999924,0.24363708,-1.6386871
528243,android.sensor.orientation,70.029785,75.03323,80.00177
528296,android.sensor.linear_acceleration,3.5085,1.728867,-1.3675246
528349,android.sensor.game_rotation_vector,0.38112727,-0.5436643,0.5322211,0.52527314
528401,android.sensor.game_rotation_vector,0.38691744,-0.5496632,0.5234561,0.52360195
528454,android.sensor.gravity,9.672368,-1.5660026,0.40413955
528508,android.sensor.accelerometer,9.610214,-5.9171143,-2.690216
528559,android.sensor.gyroscope,-3.398468,-0.6997223,0.023864746
528610,android.sensor.gyroscope_uncalibrated,-2.5027466,0.012680054,-0.40016174,0.025833135,0.014816284,-0.01966858
528695,android.sensor.rotation_vector,-0.79359406,-0.039550547,-0.60283035,0.072386645,0.17453292
528747,android.sensor.gravity,9.547654,-0.6931062,-2.1289167
528798,android.sensor.geomagnetic_rotation_vector,-0.72870034,7.024337E-4,-0.6815857,0.06660507,0.17453292
528850,android.sensor.accelerometer,13.972946,5.428833,-6.1068726
528901,android.sensor.rotation_vector,-0.749978,-0.04492777,-0.6531397,0.09446166,0.17453292
528952,android.sensor.orientation,16.912659,154.25061,83.42502
529003,android.sensor.gyroscope,0.24836731,0.28985596,-0.09950256
529055,android.sensor.accelerometer,9.303116,-2.113678,2.1898193
529108,android.sensor.gravity,9.73273,-0.7072144,-0.9717036
529163,android.sensor.accelerometer,6.521332,-0.32702637,-0.10482788
529217,android.sensor.magnetic_field,-32.235718,-22.917175,5.632019
529271,android.sensor.accelerometer,8.344299,0.7712555,0.6421051
529325,android.sensor.gyroscope,1.3980255,0.7113495,0.31463623
529374,android.sensor.game_rotation_vector,0.37842137,-0.57888895,0.47355208,0.54537445
529425,android.sensor.accelerometer,14.5334015,0.9967804,-0.32505798
529477,android.sensor.gravity,9.648159,-1.16653,1.3124882
529531,android.sensor.gyroscope,0.017471313,-0.7302551,-0.35972595
529584,android.sensor.rotation_vector,-0.66336817,-0.14284371,-0.70242125,0.21480873,0.17453292
529637,android.sensor.gyroscope,-1.3361816,-2.3111725,0.14971924
529688,android.sensor.accelerometer,5.823929,-3.8773346,4.544052
529739,android.sensor.magnetic_field,-34.28192,-23.94104,10.975647
529791,android.sensor.linear_acceleration,-3.7645473,3.648366,5.7408824
529842,android.sensor.rotation_vector,-0.78365123,-0.024661439,-0.620063,0.028363064,0.17453292
529894,android.sensor.gyroscope_uncalibrated,0.06895447,0.33766174,0.17279053,0.025833135,0.014816284,-0.01966858
529950,android.sensor.gyroscope,-0.5396118,0.8213043,-0.21557617
529996,android.sensor.geomagnetic_rotation_vector,-0.72981465,-0.10579285,-0.67197984,0.06798207,0.17453292
530048,android.sensor.geomagnetic_rotation_vector,-0.74009794,-0.069053635,-0.665671,0.066097125,0.17453292
530100,android.sensor.orientation,2.9032898,170.82904,82.8212
530151,android.sensor.gyroscope_uncalibrated,0.21434021,-0.3244934,0.13005066,0.025833135,0.014816284,-0.01966858
530204,android.sensor.accelerometer,6.671097,0.58184814,0.81074524
530256,android.sensor.magnetic_field,-35.816956,-23.088074,10.473633
530306,android.sensor.magnetic_field,-36.158752,-23.088074,9.806824
530356,android.sensor.magnetic_field,-37.69226,-21.212769,9.638977
530410,android.sensor.gyroscope_uncalibrated,1.5606995,0.8361206,0.29618835,0.025833135,0.014816284,-0.01966858
530465,android.sensor.gravity,9.711056,-1.2994734,0.42090365
530517,android.sensor.gyroscope,0.23983765,1.0644226,-0.16792297
530568,android.sensor.gravity,9.65923,-1.0931723,1.2940764
530622,android.sensor.accelerometer,9.111389,-1.8631897,0.69963074
530671,android.sensor.accelerometer,8.452881,-5.3108826,-2.1406555
530725,android.sensor.gyroscope,-1.9152832,-1.5463715,0.05441284
530775,android.sensor.game_rotation_vector,0.37423956,-0.6659236,0.3507488,0.54172486
